State_No,County_No,Votes_For,Votes_Against,Total_Votes,Ballot_Type,Population,Per_Capita_Income,Medium_Family_Income,Size_of_County,Population_Density,Percent_White,Percent_Black,Percent_Other,Percent_Male,Percent_Female,No_of_Churches,No_of_Church_Members,Poverty_Level_Rate,Unemployment_Rate,Age_Less_than_18,Age_18_24,Age_24_44,Age_44_64,Age_Older_than_64,MSA,Percent_Minority
3,31,989,2033,3022,1,6966,"$13,913 ","$19,399 ",1824.00,3.80,.80,.00,.20,.494,.506,32,2941,21.10,5.40,2048,439,1873,1326,1280,2,.20
3,32,461,1289,1750,1,4377,"$17,943 ","$19,360 ",981.70,4.50,1.00,.00,.00,.495,.505,24,2620,14.00,3.70,1001,171,1043,999,1163,2,.00
3,33,449,721,1170,1,2366,"$10,747 ","$23,000 ",723.60,3.30,.98,.00,.02,.520,.480,5,646,19.30,3.90,779,124,754,442,267,2,.02
3,34,909,2517,3426,1,9195,"$18,002 ","$23,256 ",1118.80,8.30,.97,.00,.03,.495,.505,44,4279,9.20,8.70,2519,527,2631,1799,1719,2,.03
3,35,705,1539,2244,1,5029,"$16,427 ","$20,216 ",1017.90,5.00,.99,.00,.01,.494,.506,17,1584,15.90,2.80,1266,277,1209,1046,1231,2,.01
3,36,1446,3411,4857,1,12640,"$15,880 ","$21,780 ",1186.20,10.70,.95,.00,.05,.491,.509,35,4778,13.20,3.70,3249,1066,3636,2379,2310,2,.05
3,37,549,1843,2392,1,5910,"$15,040 ","$23,017 ",862.80,6.90,.99,.00,.01,.511,.489,22,3333,11.30,1.80,1495,311,1613,1210,1281,2,.01
3,38,578,958,1536,1,3135,"$14,989 ","$22,659 ",874.80,3.60,.98,.00,.01,.494,.506,17,1593,11.60,2.50,844,175,854,634,628,2,.02
3,39,1495,4794,6289,1,18127,"$14,406 ","$24,248 ",1436.90,12.60,.97,.00,.03,.513,.487,54,7349,12.20,4.60,4801,2245,5097,3058,2926,2,.03
3,40,1701,2446,4147,1,12807,"$9,720 ","$15,163 ",902.50,14.20,.33,.00,.67,.490,.510,30,1752,40.70,14.60,4753,1211,3504,2012,1327,2,.67
3,41,413,1332,1745,1,4535,"$16,829 ","$23,838 ",858.80,5.30,.99,.00,.01,.513,.487,23,2499,11.50,1.70,1196,271,1286,977,805,2,.01
3,42,266,882,1148,1,2130,"$12,533 ","$17,145 ",971.80,2.20,.99,.00,.01,.519,.481,16,1167,23.10,2.80,497,84,529,521,499,2,.01
3,43,598,670,1268,1,3781,"$7,198 ","$14,838 ",1094.20,3.40,.24,.00,.76,.517,.483,12,298,47.40,15.20,1597,365,1046,542,231,2,.76
3,44,160,345,505,1,896,"$8,809 ","$18,355 ",1218.00,.70,1.00,.00,.00,.527,.473,3,146,20.90,2.50,264,55,252,205,120,2,.00
3,45,2782,4164,6946,1,22767,"$13,656 ","$22,048 ",1338.30,17.10,.98,.00,.01,.492,.508,39,3871,14.30,3.70,6589,2165,7162,3820,3031,2,.02
3,46,315,965,1280,1,2396,"$17,631 ","$23,307 ",712.40,3.40,1.00,.00,.00,.502,.498,22,1824,12.50,1.60,618,106,601,583,488,2,.00
3,47,2364,5116,7480,1,22122,"$16,318 ","$22,415 ",2221.50,10.00,.98,.00,.01,.488,.512,49,8947,12.20,3.50,5628,1930,6622,4332,3610,2,.02
3,48,467,1027,1494,1,3595,"$13,462 ","$18,608 ",1025.40,3.50,.98,.00,.02,.501,.499,15,1688,21.50,2.90,946,208,947,665,829,2,.02
3,49,852,3005,3857,1,8718,"$15,783 ","$22,050 ",861.90,10.20,.98,.00,.02,.490,.510,32,5367,12.30,4.00,2188,888,2264,1613,1765,2,.02
3,50,1570,3356,4926,1,13787,"$15,098 ","$21,973 ",1282.00,10.80,.96,.00,.04,.498,.502,50,4972,13.40,4.60,3715,906,3929,2652,2585,2,.04
3,51,7726,11637,19363,1,57762,"$15,042 ","$22,996 ",2013.00,28.80,.94,.02,.04,.498,.502,92,17022,12.70,4.50,15806,7883,18746,8796,6531,2,.06
3,52,687,1770,2457,1,5811,"$17,159 ","$18,568 ",1271.40,4.60,1.00,.00,.00,.483,.517,38,2793,18.00,5.90,1395,260,1416,1321,1419,2,.00
3,53,2576,4652,7228,1,20981,"$14,687 ","$23,249 ",2070.60,10.20,.95,.00,.05,.492,.508,46,9589,14.00,3.50,6130,1447,6605,3802,2997,2,.05
4,1,281,455,736,2,2804,"$17,925 ","$25,511 ",988.00,2.84,.99,.00,.00,.497,.503,11,1217,13.00,1.80,691,141,763,644,565,2,.01
4,2,499,1639,2138,2,12061,"$18,771 ","$27,385 ",1491.80,8.08,.98,.00,.01,.490,.510,41,5528,13.30,2.70,2824,1235,3030,2536,2436,2,.02
4,3,247,809,1056,2,6816,"$14,153 ","$21,021 ",1388.60,4.91,.58,.00,.42,.506,.494,34,2279,28.30,10.50,2378,519,1625,1304,990,2,.42
4,4,111,221,332,2,1133,"$9,083 ","$27,039 ",1151.50,.98,1.00,.00,.00,.526,.474,4,43,12.80,3.40,354,66,329,256,128,2,.00
4,5,517,969,1486,2,7479,"$20,043 ","$28,570 ",1668.70,4.48,.99,.00,.01,.503,.497,30,4362,12.30,3.00,1806,496,1901,1617,1659,2,.01
4,6,281,426,707,2,3274,"$19,927 ","$27,465 ",1162.10,2.82,1.00,.00,.00,.491,.509,16,1645,11.00,2.00,834,151,840,748,701,2,.00
4,7,235,477,712,2,2439,"$21,050 ","$26,569 ",1103.60,2.21,.99,.00,.01,.503,.497,20,2013,13.50,2.90,553,91,568,614,613,2,.01
4,8,4427,9803,14230,2,65724,"$22,503 ","$38,025 ",1633.20,40.24,.96,.00,.04,.485,.515,63,19015,8.30,2.70,17095,6250,21310,13353,7716,1,.04
4,9,3704,11121,14825,2,113238,"$23,513 ","$35,953 ",1765.70,64.13,.96,.00,.03,.499,.501,119,33845,8.90,1.70,26912,16300,38111,20453,11462,1,.04
4,10,268,1101,1369,2,5248,"$20,982 ","$28,336 ",1489.10,3.52,.99,.00,.01,.497,.503,31,2287,11.30,4.10,1279,259,1282,1298,1130,2,.01
4,11,343,866,1209,2,5671,"$20,721 ","$24,953 ",1131.10,5.01,.99,.00,.01,.495,.505,25,2951,14.90,1.70,1350,537,1340,1259,1185,2,.01
4,12,149,547,696,2,2508,"$20,724 ","$28,434 ",1259.40,1.99,.99,.00,.01,.500,.500,19,1370,11.20,2.40,541,87,574,591,715,2,.01
4,13,291,673,964,2,3711,"$11,650 ","$25,021 ",2010.00,1.85,.88,.00,.12,.508,.492,14,1239,15.50,3.40,1079,201,991,793,647,2,.12
4,14,276,450,726,2,2871,"$16,006 ","$24,197 ",632.10,4.54,.98,.00,.02,.496,.504,11,1339,12.40,5.40,690,135,719,650,677,2,.02
4,15,284,1013,1297,2,4427,"$14,416 ","$20,893 ",1510.00,2.93,1.00,.00,.00,.510,.490,20,1274,16.20,3.60,1037,222,963,1143,1062,2,.00
4,16,303,742,1045,2,3843,"$19,614 ","$27,187 ",635.30,6.05,.99,.00,.01,.487,.513,14,2026,11.50,2.70,999,198,950,901,795,2,.01
4,17,176,400,576,2,1923,"$14,824 ","$24,927 ",1002.00,1.92,.98,.00,.02,.500,.500,10,576,12.60,3.30,548,105,457,388,425,2,.02
4,18,3758,6396,10154,2,70900,"$19,382 ","$32,161 ",1437.90,49.31,.92,.02,.06,.509,.491,75,18617,10.90,2.40,17628,13094,22928,10863,6387,1,.08
4,19,278,605,883,2,3129,"$11,844 ","$19,183 ",1659.60,1.89,.98,.00,.02,.507,.493,21,1706,21.00,2.60,753,149,720,768,739,2,.02
4,20,157,640,797,2,2958,"$18,548 ","$25,108 ",708.50,4.18,.99,.00,.01,.503,.497,20,1587,13.50,2.00,707,135,735,671,710,2,.01
4,21,201,535,736,2,2980,"$22,457 ","$26,317 ",1132.30,2.63,.99,.00,.01,.495,.505,17,1395,14.70,2.20,710,137,699,737,697,2,.01
4,22,242,715,957,2,2993,"$13,661 ","$20,907 ",1351.60,2.21,1.00,.00,.00,.513,.487,21,1596,17.30,4.40,772,140,695,732,654,2,.00
4,23,250,872,1122,2,4972,"$21,403 ","$26,936 ",1147.20,4.33,1.00,.00,.00,.506,.494,38,2964,11.20,2.50,1272,228,1178,1165,1129,2,.00
4,24,166,665,831,2,2430,"$17,778 ","$22,097 ",992.70,2.45,.99,.00,.01,.508,.492,17,1334,16.70,2.00,568,93,544,649,576,2,.01
4,25,525,1175,1700,2,6171,"$15,317 ","$23,016 ",1874.20,3.29,.99,.00,.01,.509,.491,37,3289,16.10,4.20,1551,284,1477,1495,1364,2,.01
4,26,314,884,1198,2,3642,"$17,096 ","$20,558 ",975.30,3.73,.99,.00,.01,.480,.520,20,3173,15.60,2.10,691,125,699,924,1203,2,.01
4,27,401,1002,1403,2,5815,"$16,163 ","$29,587 ",2742.20,2.12,.83,.00,.16,.511,.489,33,2399,17.10,3.40,1838,312,1655,1170,840,2,.17
4,28,812,1584,2396,2,9813,"$20,304 ","$29,442 ",2110.40,4.65,.93,.00,.06,.505,.495,52,4818,12.30,5.40,2671,425,2607,2129,1981,2,.07
4,29,782,1459,2241,2,9504,"$21,918 ","$44,264 ",1045.40,9.09,.96,.00,.04,.505,.495,27,4871,7.20,5.80,2903,422,3149,1783,1247,2,.04
4,30,1552,2916,4468,2,24373,"$17,503 ","$31,639 ",1926.40,12.65,.98,.00,.02,.494,.506,45,6315,11.30,3.70,6849,1677,7010,5178,3659,1,.02
4,31,740,1205,1945,2,6729,"$19,059 ","$26,823 ",1824.00,3.69,.78,.00,.22,.497,.503,32,2941,16.40,6.90,1977,397,1745,1388,1222,2,.22
4,32,247,501,748,2,3874,"$19,946 ","$23,537 ",981.70,3.95,.99,.00,.01,.495,.505,24,2620,11.40,3.90,833,136,863,960,1082,2,.01
4,33,267,445,712,2,2232,"$14,530 ","$31,158 ",723.60,3.08,.98,.00,.02,.528,.472,5,646,11.40,3.90,696,108,690,465,273,2,.02
4,34,392,1069,1461,2,8747,"$24,752 ","$32,152 ",1118.80,7.82,.97,.00,.03,.495,.505,44,4279,9.80,6.10,2297,474,2407,1911,1658,2,.03
4,35,297,620,917,2,4686,"$18,831 ","$26,437 ",1017.90,4.60,.99,.00,.01,.497,.503,17,1584,12.90,2.50,1144,236,1081,1088,1137,2,.01
4,36,789,1347,2136,2,12435,"$20,592 ","$28,438 ",1186.20,10.48,.94,.00,.06,.492,.508,35,4778,13.50,3.20,3098,986,3424,2650,2277,2,.06
4,37,339,979,1318,2,5813,"$21,403 ","$29,853 ",862.80,6.74,.99,.00,.01,.517,.483,22,3333,9.40,2.20,1438,284,1533,1351,1207,2,.01
4,38,236,473,709,2,2853,"$22,373 ","$29,809 ",874.80,3.26,.98,.00,.02,.501,.499,17,1593,9.10,2.10,745,148,742,659,559,2,.02
4,39,693,2172,2865,2,18248,"$20,989 ","$32,192 ",1436.90,12.70,.96,.00,.03,.518,.482,54,7349,11.20,2.80,4625,2457,4885,3496,2785,2,.04
4,40,464,1054,1518,2,13943,"$12,932 ","$21,292 ",902.50,15.45,.30,.00,.70,.493,.507,30,1752,30.90,12.60,5478,1186,3701,2302,1276,2,.70
4,41,368,904,1272,2,4424,"$25,708 ","$32,420 ",858.80,5.15,.99,.00,.01,.515,.485,23,2499,9.10,1.90,1119,240,1207,1072,786,2,.01
4,42,153,471,624,2,1850,"$16,945 ","$21,856 ",971.80,1.90,.99,.00,.01,.520,.480,16,1167,19.20,2.70,402,64,433,484,467,2,.01
4,43,128,260,388,2,4093,"$9,109 ","$18,677 ",1094.20,3.74,.21,.00,.79,.513,.487,12,298,36.70,6.60,1816,352,1095,626,204,2,.79
4,44,80,146,226,2,826,"$11,764 ","$20,561 ",1218.00,.68,.95,.02,.03,.521,.479,3,146,13.30,2.20,234,46,223,213,110,2,.05
4,45,1397,2445,3842,2,22623,"$18,149 ","$29,267 ",1338.30,16.90,.98,.00,.02,.491,.509,39,3871,13.30,3.00,6247,2048,6682,4305,3341,2,.02
4,46,221,472,693,2,2265,"$22,051 ","$31,378 ",712.40,3.18,1.00,.00,.00,.506,.494,22,1824,10.10,1.90,566,92,544,620,443,2,.00
4,47,1266,2555,3821,2,21195,"$20,664 ","$29,410 ",2221.50,9.54,.98,.00,.02,.487,.513,49,8947,12.10,2.90,5065,1790,5898,4570,3872,2,.02
4,48,177,521,698,2,3183,"$17,407 ","$24,414 ",1025.40,3.10,.98,.00,.02,.498,.502,15,1688,13.90,2.80,804,171,805,662,741,2,.02
4,49,492,1331,1823,2,8653,"$20,984 ","$32,861 ",861.90,10.04,.97,.00,.02,.493,.507,32,5367,10.50,3.50,2115,872,2164,1825,1677,2,.03
4,50,762,1473,2235,2,13762,"$19,477 ","$28,563 ",1282.00,10.73,.94,.00,.05,.498,.502,50,4972,12.90,4.60,3582,855,3748,2984,2593,2,.06
4,51,3265,5640,8905,2,59755,"$19,789 ","$30,549 ",2013.00,29.68,.92,.02,.05,.496,.504,92,17022,10.80,2.90,15946,7589,18582,10540,7098,2,.08
4,52,397,889,1286,2,5288,"$22,912 ","$26,567 ",1271.40,4.16,1.00,.00,.00,.483,.517,38,2793,12.80,4.30,1191,214,1205,1321,1357,2,.00
4,53,1074,1990,3064,2,20478,"$19,382 ","$30,123 ",2070.60,9.89,.93,.00,.06,.492,.508,46,9589,12.80,2.90,5703,1314,6085,4149,3227,2,.07
5,1,890,1806,2696,1,15218,"$19,440 ","$31,243 ",1925.00,7.91,.60,.00,.40,.505,.495,31,3017,17.60,11.30,5391,1166,4289,2935,1385,2,.40
5,2,1302,2447,3749,1,20697,"$18,971 ","$30,509 ",635.90,32.55,.96,.00,.04,.479,.521,21,2274,15.40,4.40,5633,1401,5740,4281,3176,2,.04
5,3,6880,22122,29002,1,133995,"$22,354 ","$45,696 ",1703.10,78.68,.86,.01,.13,.496,.504,112,18293,8.70,7.40,40261,10470,41984,27469,12972,1,.14
5,4,3651,10779,14430,1,58920,"$22,412 ","$31,757 ",2921.60,20.17,.86,.00,.13,.499,.501,72,11728,14.20,9.80,16178,4507,17782,12121,7362,2,.14
5,5,3881,16791,20672,1,63176,"$20,934 ","$32,288 ",1745.20,36.20,.91,.01,.08,.500,.500,66,6988,12.10,8.70,14794,3945,16957,13401,13189,2,.09
5,6,18175,43747,61922,1,305182,"$23,819 ","$42,862 ",627.90,486.04,.92,.01,.07,.495,.505,179,28366,9.30,4.10,83430,23779,95587,60107,29739,1,.08
5,7,567,983,1550,1,4250,"$20,182 ","$29,918 ",868.80,4.89,.85,.00,.15,.498,.502,13,778,15.40,13.30,1055,259,1145,979,772,2,.15
5,8,7834,17289,25123,1,89691,"$20,145 ","$35,723 ",1138.70,78.77,.94,.00,.06,.496,.504,79,14190,12.60,7.50,24087,7070,26225,19122,12236,2,.06
5,9,2575,5983,8558,1,32270,"$18,405 ","$35,153 ",1820.60,17.72,.86,.00,.14,.504,.496,39,2936,10.20,7.40,8866,2368,9270,6355,4969,2,.14
5,10,914,1415,2329,1,7181,"$14,173 ","$29,391 ",2204.00,3.26,.79,.00,.20,.523,.477,15,361,18.10,13.30,2240,534,2137,1477,778,2,.21
5,11,1806,5484,7290,1,45003,"$17,443 ","$32,261 ",1242.20,36.23,.58,.04,.38,.516,.484,62,5977,18.60,9.90,15918,4328,13361,7319,4178,1,.42
5,12,360,689,1049,1,2304,"$21,581 ","$32,354 ",710.50,3.24,.98,.00,.02,.490,.510,8,688,9.90,4.50,592,74,585,531,508,2,.02
5,13,4233,9497,13730,1,67087,"$18,390 ","$31,162 ",2676.40,25.07,.76,.01,.23,.509,.491,111,7780,15.80,9.80,20683,5267,18180,12777,8367,2,.24
5,14,6213,13253,19466,1,67776,"$18,576 ","$29,192 ",1917.30,35.35,.92,.00,.08,.500,.500,83,7301,16.40,10.90,18113,4956,19103,14655,10457,2,.08
5,15,3819,13890,17709,1,68156,"$21,062 ","$37,305 ",208.60,326.73,.88,.02,.10,.512,.488,43,7776,6.80,4.50,17945,5761,21048,12965,9467,1,.12
5,16,2512,7859,10371,1,25433,"$21,116 ","$33,526 ",1808.80,14.06,.93,.01,.06,.502,.498,22,2124,11.40,7.30,5505,1250,7191,6002,5013,2,.07
5,17,13387,42435,55822,1,230897,"$20,597 ","$40,622 ",396.00,583.07,.87,.03,.11,.512,.488,130,20968,8.80,6.60,62836,22652,73662,43134,23495,1,.13
5,18,1930,5209,7139,1,31069,"$18,608 ","$29,564 ",2296.70,13.53,.93,.01,.06,.498,.502,38,3053,14.10,8.70,6724,5841,8218,5957,3736,2,.07
5,19,1053,2771,3824,1,18505,"$18,214 ","$31,004 ",1872.50,9.88,.89,.00,.11,.507,.493,42,2166,16.00,11.60,5341,1207,5505,3805,2387,2,.11
5,20,5499,13266,18765,1,66751,"$18,617 ","$31,318 ",2407.80,27.72,.95,.00,.05,.494,.506,99,9977,14.10,8.60,18745,4852,18210,14045,9978,2,.05
5,21,1414,2502,3916,1,9557,"$23,749 ","$33,770 ",2311.20,4.14,.97,.00,.03,.501,.499,33,3292,10.80,6.40,2485,384,2443,2305,1838,2,.03
5,22,3747,9884,13631,1,48419,"$17,596 ","$34,387 ",961.10,50.38,.91,.01,.08,.518,.482,32,3434,12.10,7.90,11837,3210,13584,10965,7670,2,.09
5,23,2663,5729,8392,1,37741,"$19,532 ","$26,074 ",5268.30,7.16,.79,.00,.21,.507,.493,72,4016,19.70,10.50,10569,2484,10589,8261,4960,2,.21
5,24,1945,4309,6254,1,20919,"$17,960 ","$26,689 ",974.60,21.46,.91,.00,.08,.494,.506,39,2385,15.50,10.10,4954,1187,5131,4973,4514,2,.09
5,25,1232,1873,3105,1,11092,"$15,636 ","$28,799 ",1400.50,7.92,.96,.00,.04,.497,.503,28,1476,18.00,13.40,3147,549,2984,2570,1492,2,.04
5,26,32567,106323,138890,1,655640,"$21,551 ","$37,006 ",1675.50,391.31,.81,.08,.11,.498,.502,371,73153,11.90,6.20,176475,67701,210711,124510,67890,1,.19
5,27,1115,4536,5651,1,11985,"$31,080 ","$38,297 ",174.90,68.52,.96,.00,.03,.497,.503,13,561,8.00,6.50,2420,425,3528,3071,2417,2,.04
5,28,5544,23036,28580,1,95414,"$21,740 ","$36,809 ",1735.30,54.98,.89,.00,.10,.494,.506,97,14912,11.00,9.00,24867,7065,27803,20010,14022,1,.11
5,29,871,1605,2476,1,9285,"$18,215 ","$35,444 ",1656.50,5.61,.94,.00,.06,.514,.486,12,433,10.70,10.50,2655,584,2866,1979,985,2,.06
5,30,30673,101067,131740,1,544578,"$23,686 ","$45,651 ",2090.20,260.54,.90,.01,.08,.500,.500,296,45479,7.80,5.80,146642,43745,187175,103527,51642,2,.10
5,31,35980,62363,98343,1,403939,"$21,300 ","$33,812 ",1763.80,229.02,.92,.02,.06,.488,.512,289,47389,12.20,5.40,106917,38956,125433,79890,50183,1,.08
5,32,4059,6237,10296,1,38631,"$15,494 ","$31,314 ",2478.30,15.59,.91,.00,.08,.501,.499,48,2641,15.40,9.40,11807,2097,11026,8266,4444,2,.09
5,33,18815,42660,61475,1,196468,"$22,665 ","$40,600 ",727.10,270.21,.88,.02,.10,.488,.512,118,17774,9.40,6.20,51834,16282,62640,39657,21766,1,.12
5,34,517,1096,1613,1,3788,"$17,998 ","$33,349 ",264.30,14.33,.95,.00,.05,.496,.504,11,398,9.00,6.50,915,211,961,886,712,2,.05
5,35,3156,8645,11801,1,53393,"$19,219 ","$32,200 ",1270.50,42.03,.84,.02,.14,.511,.489,51,10742,14.70,6.10,13398,6232,15403,10222,7924,2,.16
5,36,9073,34678,43751,1,152282,"$20,694 ","$36,192 ",2120.10,71.83,.90,.01,.09,.494,.506,120,15728,11.60,7.40,37876,17793,46848,28821,17729,1,.10
5,37,3539,5798,9337,1,39897,"$17,485 ","$31,126 ",2159.40,18.48,.89,.01,.09,.518,.482,66,5414,14.60,2.10,7382,12622,10097,5980,3676,2,.11
5,38,10624,25451,36075,1,214115,"$19,154 ","$29,706 ",4296.10,49.84,.66,.02,.33,.499,.501,211,26467,20.20,12.60,66666,19205,61208,39800,24992,1,.34
6,1,1802,2596,4398,1,15218,"$19,440 ","$31,243 ",1925.00,7.91,.58,.00,.41,.505,.495,31,3017,17.60,12.20,5428,1198,4269,2976,1347,2,.42
7,1,2908,3867,6775,1,20697,"$18,971 ","$30,509 ",635.90,32.55,.95,.00,.04,.479,.521,21,2274,15.40,4.60,5746,1434,5814,4493,3210,2,.05
7,2,19892,30790,50682,1,133995,"$22,354 ","$45,696 ",1703.10,78.68,.86,.01,.13,.497,.503,112,18293,8.70,8.50,40258,10533,41599,28166,13439,1,.14
7,3,9740,13057,22797,1,58920,"$22,412 ","$31,757 ",2921.60,20.17,.86,.00,.14,.500,.500,72,11728,14.20,10.70,16528,4658,17993,12652,7089,2,.14
7,4,10596,17700,28296,1,63176,"$20,934 ","$32,288 ",1745.20,36.20,.91,.01,.08,.500,.500,66,6988,12.10,9.70,14962,3996,17008,13901,13309,2,.09
7,5,45720,60955,106675,1,305182,"$23,819 ","$42,862 ",627.90,486.04,.91,.01,.07,.496,.504,179,28366,9.30,4.50,86737,24830,98746,64330,30539,1,.09
7,6,757,1127,1884,1,4250,"$20,182 ","$29,918 ",868.80,4.89,.84,.00,.16,.499,.501,13,778,15.40,15.20,1065,264,1149,1009,763,2,.16
7,7,13249,18726,31975,1,89691,"$20,145 ","$35,723 ",1138.70,78.77,.94,.00,.06,.497,.503,79,14190,12.60,8.70,24250,7156,26223,19801,12261,2,.06
7,8,4576,5930,10506,1,32270,"$18,405 ","$35,153 ",1820.60,17.72,.86,.00,.14,.505,.495,39,2936,10.20,8.60,8858,2398,9170,6491,5353,2,.14
7,9,1212,1565,2777,1,7181,"$14,173 ","$29,391 ",2204.00,3.26,.79,.00,.21,.522,.478,15,361,18.10,13.70,2228,531,2114,1509,799,2,.21
7,10,4559,7315,11874,1,45003,"$17,443 ","$32,261 ",1242.20,36.23,.57,.04,.39,.516,.484,62,5977,18.60,12.40,15862,4390,13164,7354,4233,1,.43
7,11,484,741,1225,1,2304,"$21,581 ","$32,354 ",710.50,3.24,.98,.00,.02,.492,.508,8,688,9.90,4.30,601,76,586,549,492,2,.02
7,12,8724,12300,21024,1,67087,"$18,390 ","$31,162 ",2676.40,25.07,.75,.01,.24,.509,.491,111,7780,15.80,10.60,21213,5487,18476,13343,8568,2,.25
7,13,11454,14063,25517,1,67776,"$18,576 ","$29,192 ",1917.30,35.35,.92,.00,.08,.501,.499,83,7301,16.40,11.50,18154,4991,19035,15142,10454,2,.08
7,14,10915,16245,27160,1,68156,"$21,062 ","$37,305 ",208.60,326.73,.88,.02,.10,.509,.491,43,7776,6.80,4.80,18225,5667,21044,13494,9726,1,.12
7,15,5871,7809,13680,1,25433,"$21,116 ","$33,526 ",1808.80,14.06,.93,.01,.06,.502,.498,22,2124,11.40,8.30,5547,1266,7218,6221,5181,2,.07
7,16,39434,50760,90194,1,230897,"$20,597 ","$40,622 ",396.00,583.07,.86,.03,.11,.509,.491,130,20968,8.80,6.80,64540,22078,74717,45593,23969,1,.14
7,17,5346,6683,12029,1,31069,"$18,608 ","$29,564 ",2296.70,13.53,.93,.01,.06,.499,.501,38,3053,14.10,8.70,6830,5908,8307,6232,3792,2,.07
7,18,2647,4174,6821,1,18505,"$18,214 ","$31,004 ",1872.50,9.88,.88,.00,.11,.508,.492,42,2166,16.00,12.50,5408,1219,5532,3949,2397,2,.12
7,19,11651,15129,26780,1,66751,"$18,617 ","$31,318 ",2407.80,27.72,.95,.00,.05,.495,.505,99,9977,14.10,10.00,18952,4932,18277,14597,9993,2,.05
7,20,1851,2846,4697,1,9557,"$23,749 ","$33,770 ",2311.20,4.14,.97,.00,.03,.501,.499,33,3292,10.80,5.80,2498,387,2437,2370,1865,2,.03
7,21,8732,11233,19965,1,48419,"$17,596 ","$34,387 ",961.10,50.38,.91,.01,.08,.518,.482,32,3434,12.10,8.40,12102,3262,13743,11462,7850,2,.09
7,22,4479,7704,12183,1,37741,"$19,532 ","$26,074 ",5268.30,7.16,.79,.00,.21,.508,.492,72,4016,19.70,11.40,10755,2545,10719,8621,5101,2,.21
7,23,4002,4758,8760,1,20919,"$17,960 ","$26,689 ",974.60,21.46,.91,.00,.09,.496,.504,39,2385,15.50,10.20,4955,1197,5110,5099,4558,2,.09
7,24,2274,2563,4837,1,11092,"$15,636 ","$28,799 ",1400.50,7.92,.95,.00,.04,.498,.502,28,1476,18.00,16.40,3240,570,3054,2728,1500,2,.05
7,25,2606,4480,7086,1,11985,"$31,080 ","$38,297 ",174.90,68.52,.96,.00,.04,.497,.503,13,561,8.00,7.20,2420,425,3522,3159,2459,2,.04
7,26,14118,25694,39812,1,95414,"$21,740 ","$36,809 ",1735.30,54.98,.89,.00,.11,.495,.505,97,14912,11.00,9.70,25181,7205,27934,20763,14331,1,.11
7,27,1517,2087,3604,1,9285,"$18,215 ","$35,444 ",1656.50,5.61,.94,.00,.06,.515,.485,12,433,10.70,11.30,2713,599,2896,2088,989,2,.06
7,28,93300,120941,214241,1,544578,"$23,686 ","$45,651 ",2090.20,260.54,.90,.01,.09,.500,.500,296,45479,7.80,5.30,148854,45001,189077,108315,53331,2,.10
7,29,70177,82244,152421,1,403939,"$21,300 ","$33,812 ",1763.80,229.02,.92,.02,.06,.489,.511,289,47389,12.20,5.80,107070,39019,125142,82374,50334,1,.08
7,30,6575,9350,15925,1,38631,"$15,494 ","$31,314 ",2478.30,15.59,.91,.00,.09,.502,.498,48,2641,15.40,10.90,12038,2149,11182,8676,4586,2,.09
7,31,39709,43131,82840,1,196468,"$22,665 ","$40,600 ",727.10,270.21,.88,.02,.10,.489,.511,118,17774,9.40,6.60,52731,16600,63353,41479,22305,1,.12
7,32,733,1006,1739,1,3788,"$17,998 ","$33,349 ",264.30,14.33,.95,.00,.05,.498,.502,11,398,9.00,7.00,936,216,977,927,732,2,.05
7,33,7387,11397,18784,1,53393,"$19,219 ","$32,200 ",1270.50,42.03,.83,.02,.14,.512,.488,51,10742,14.70,7.60,13392,6309,15273,10454,7965,2,.17
7,34,23847,37445,61292,1,152282,"$20,694 ","$36,192 ",2120.10,71.83,.90,.01,.09,.495,.505,120,15728,11.60,7.50,38505,18225,47323,30121,18108,1,.10
7,35,6899,8092,14991,1,39897,"$17,485 ","$31,126 ",2159.40,18.48,.89,.01,.10,.518,.482,66,5414,14.60,2.30,7449,12399,10143,6230,3676,2,.11
7,36,25315,35466,60781,1,214115,"$19,154 ","$29,706 ",4296.10,49.84,.64,.02,.34,.499,.501,211,26467,20.20,13.40,67508,19629,61259,40881,24838,1,.36
8,1,15748,40152,55900,1,193345,"$18,918 ","$26,597 ",874.30,221.14,.72,.21,.07,.491,.509,176,49210,20.20,3.30,45421,38872,61161,29278,18655,1,.28
8,2,1512,3604,5116,1,19774,"$14,504 ","$27,614 ",585.20,33.79,.82,.16,.02,.523,.477,22,3857,19.40,6.40,6383,1808,6436,3543,1606,2,.18
8,3,10487,28161,38648,1,139501,"$17,750 ","$26,846 ",763.70,182.66,.83,.12,.05,.491,.509,125,40938,16.30,8.50,37670,11998,43264,28841,17702,1,.17
8,4,1973,4661,6634,1,23994,"$13,389 ","$25,277 ",293.20,81.83,.74,.22,.03,.565,.435,41,8546,21.60,4.80,5914,2033,8332,4782,2933,2,.26
8,5,55154,98576,153730,1,442813,"$20,085 ","$33,284 ",1018.50,434.77,.86,.09,.05,.493,.507,244,77865,11.60,7.40,102001,33938,131249,95515,79996,1,.14
8,6,980,2385,3365,1,11726,"$12,514 ","$21,412 ",567.40,20.67,.81,.16,.03,.519,.481,31,3829,22.30,5.90,3254,1081,3385,2354,1653,2,.19
